timestamp,load_kwh
2024-03-15 18:00:00,33.761
2024-03-17 04:00:00,29.016
2024-07-13 05:00:00,27.249
2024-12-16 03:00:00,38.597
2024-06-28 22:00:00,32.413
2024-11-16 13:00:00,33.211
2024-07-30 09:00:00,28.881
2024-09-26 20:00:00,33.436
2024-08-18 04:00:00,27.916
2024-03-03 15:00:00,30.01
2024-06-25 08:00:00,31.238
2024-02-25 22:00:00,32.137
2024-09-25 02:00:00,31.771
2024-04-11 17:00:00,32.444
2024-06-30 19:00:00,30.606
2024-11-03 09:00:00,33.087
2024-10-18 19:00:00,33.503
2024-06-27 06:00:00,30.666
2024-09-25 13:00:00,31.674
2024-10-05 23:00:00,30.241
2024-02-22 08:00:00,33.52
2024-03-05 18:00:00,32.343
2024-07-12 20:00:00,33.328
2024-12-16 04:00:00,36.759
2024-12-07 09:00:00,36.573
2024-06-02 23:00:00,29.173
2024-02-21 08:00:00,34.838
2024-09-11 20:00:00,33.501
2024-07-02 04:00:00,30.583
2024-07-26 19:00:00,32.896
2024-11-15 02:00:00,36.273
2024-04-01 08:00:00,32.584
2024-08-24 00:00:00,28.038
2024-10-23 05:00:00,35.555
2024-03-06 10:00:00,32.595
2024-05-22 19:00:00,33.724
2024-12-08 03:00:00,32.122
2024-04-24 03:00:00,31.243
2024-06-24 20:00:00,
2024-09-12 06:00:00,31.501
2024-09-30 15:00:00,32.888
2024-03-12 23:00:00,34.438
2024-06-16 22:00:00,31.014
2024-01-31 10:00:00,36.122
2024-04-26 12:00:00,31.557
2024-11-14 08:00:00,37.476
2024-10-28 08:00:00,34.803
2024-10-17 13:00:00,32.287
2024-07-21 00:00:00,29.406
2024-02-24 09:00:00,30.421
2024-02-26 03:00:00,33.396
2024-05-04 09:00:00,29.206
2024-04-21 11:00:00,27.615
2024-06-01 23:00:00,30.59
2024-03-21 18:00:00,32.259
2024-04-17 05:00:00,32.865
2024-01-30 21:00:00,34.253
2024-09-11 11:00:00,30.859
2024-06-20 02:00:00,31.121
2024-09-16 03:00:00,31.353
2024-11-26 04:00:00,36.681
2024-01-13 18:00:00,30.326
2024-11-05 16:00:00,32.425
2024-11-19 06:00:00,37.845
2024-09-03 07:00:00,31.419
2024-02-23 23:00:00,33.533
2024-07-07 20:00:00,32.705
2024-03-25 02:00:00,32.456
2024-08-05 01:00:00,31.445
2024-09-04 19:00:00,30.984
2024-10-24 06:00:00,35.849
2024-05-19 21:00:00,30.066
2024-10-02 06:00:00,32.862
2024-01-18 14:00:00,35.759
2024-04-15 00:00:00,32.664
2024-06-13 10:00:00,30.882
2024-11-06 14:00:00,35.07
2024-10-05 03:00:00,31.413
2024-01-11 11:00:00,35.998
2024-06-12 17:00:00,34.193
2024-03-08 06:00:00,31.191
2024-02-29 00:00:00,34.419
2024-08-07 09:00:00,29.608
2024-08-20 08:00:00,31.095
2024-06-12 10:00:00,30.448
2024-01-02 10:00:00,36.651
2024-10-25 12:00:00,34.603
2024-09-12 18:00:00,32.188
2024-03-26 03:00:00,33.231
2024-04-23 23:00:00,33.167
2024-07-13 22:00:00,32.461
2024-03-01 17:00:00,32.848
2024-05-18 17:00:00,29.913
2024-03-23 03:00:00,30.873
2024-08-27 19:00:00,32.972
2024-03-24 08:00:00,30.785
2024-05-12 19:00:00,28.633
2024-07-13 04:00:00,29.354
2024-06-04 07:00:00,30.12
2024-08-24 04:00:00,28.018
2024-07-02 14:00:00,31.827
2024-11-11 08:00:00,35.361
2024-05-13 00:00:00,34.498
2024-12-30 13:00:00,36.467
2024-05-06 22:00:00,32.973
2024-02-25 11:00:00,29.468
2024-06-17 04:00:00,30.585
2024-10-07 02:00:00,33.341
2024-08-27 23:00:00,31.457
2024-09-01 01:00:00,28.973
2024-06-11 03:00:00,32.601
2024-03-04 21:00:00,34.163
2024-02-25 10:00:00,29.719
2024-02-16 09:00:00,34.065
2024-12-31 06:00:00,36.287
2024-12-12 15:00:00,37.808
2024-09-26 13:00:00,31.154
2024-03-27 12:00:00,31.858
2024-06-01 11:00:00,25.951
2024-12-21 06:00:00,35.711
2024-12-18 03:00:00,38.812
2024-03-13 17:00:00,32.364
2024-06-19 17:00:00,31.227
2024-08-19 12:00:00,32.067
2024-08-29 16:00:00,31.976
2024-07-17 20:00:00,33.281
2024-10-26 16:00:00,31.723
2024-01-24 02:00:00,37.598
2024-07-10 13:00:00,32.469
2024-10-18 12:00:00,34.5
2024-05-05 04:00:00,28.645
2024-04-12 15:00:00,31.841
2024-12-29 00:00:00,35.465
2024-11-15 19:00:00,35.955
2024-06-14 17:00:00,32.997
2024-01-09 09:00:00,36.807
2024-10-31 00:00:00,34.643
2024-07-28 11:00:00,27.012
2024-09-15 01:00:00,30.04
2024-08-08 02:00:00,32.662
2024-05-28 01:00:00,33.486
2024-04-07 21:00:00,31.524
2024-06-08 02:00:00,28.944
2024-11-27 15:00:00,36.397
2024-02-01 01:00:00,36.531
2024-02-26 12:00:00,34.447
2024-04-14 16:00:00,28.443
2024-05-08 04:00:00,30.714
2024-05-07 19:00:00,33.537
2024-06-27 08:00:00,32.38
2024-08-13 08:00:00,30.696
2024-04-07 10:00:00,26.082
2024-01-06 21:00:00,32.82
2024-07-18 08:00:00,31.399
2024-12-31 10:00:00,37.841
2024-07-21 02:00:00,29.041
2024-12-29 12:00:00,33.573
2024-05-25 16:00:00,28.725
2024-01-15 11:00:00,38.248
2024-05-02 04:00:00,30.851
2024-12-20 18:00:00,36.09
2024-06-09 07:00:00,27.833
2024-06-03 05:00:00,29.291
2024-05-16 00:00:00,33.512
2024-03-12 07:00:00,34.165
2024-07-28 17:00:00,29.579
2024-11-30 00:00:00,35.059
2024-12-26 14:00:00,36.367
2024-11-14 14:00:00,37.14
2024-08-31 20:00:00,28.981
2024-02-15 15:00:00,35.965
2024-10-21 16:00:00,33.767
2024-02-27 09:00:00,33.65
2024-03-29 15:00:00,33.344
2024-04-06 21:00:00,30.723
2024-06-18 16:00:00,30.021
2024-08-02 07:00:00,30.931
2024-09-27 19:00:00,33.151
2024-09-28 23:00:00,29.359
2024-10-02 21:00:00,34.523
2024-03-25 21:00:00,34.465
2024-08-18 14:00:00,29.819
2024-10-25 08:00:00,36.265
2024-04-19 18:00:00,31.965
2024-10-28 22:00:00,33.797
2024-05-15 19:00:00,34.094
2024-06-07 19:00:00,34.664
2024-06-29 06:00:00,27.487
2024-09-14 22:00:00,29.473
2024-12-25 06:00:00,39.103
2024-10-25 11:00:00,35.918
2024-05-29 00:00:00,33.917
2024-09-13 17:00:00,32.573
2024-06-26 17:00:00,34.756
2024-05-30 18:00:00,34.32
2024-03-20 17:00:00,33.812
2024-03-09 19:00:00,29.837
2024-03-31 16:00:00,28.629
2024-07-24 21:00:00,32.812
2024-01-04 22:00:00,36.161
2024-01-23 23:00:00,
2024-03-08 02:00:00,34.26
2024-12-30 14:00:00,36.273
2024-09-19 22:00:00,33.326
2024-10-17 00:00:00,34.535
2024-07-07 04:00:00,27.294
2024-01-07 22:00:00,32.913
2024-01-08 20:00:00,36.211
2024-06-04 15:00:00,30.07
2024-04-07 11:00:00,28.432
2024-08-20 17:00:00,29.826
2024-08-18 09:00:00,26.515
2024-05-26 18:00:00,27.709
2024-01-02 09:00:00,36.318
2024-04-23 21:00:00,32.786
2024-08-06 09:00:00,29.761
2024-06-08 05:00:00,28.597
2024-06-18 11:00:00,30.158
2024-04-02 21:00:00,32.077
2024-06-13 06:00:00,31.056
2024-11-01 14:00:00,33.994
2024-01-28 18:00:00,31.49
2024-04-10 07:00:00,30.11
2024-02-11 18:00:00,29.79
2024-12-15 22:00:00,33.679
2024-04-08 11:00:00,32.759
2024-06-20 00:00:00,32.257
2024-05-11 21:00:00,29.544
2024-01-27 21:00:00,31.609
2024-11-24 10:00:00,32.761
2024-05-17 13:00:00,31.173
2024-10-03 11:00:00,33.13
2024-01-01 11:00:00,37.449
2024-04-06 15:00:00,28.562
2024-03-11 02:00:00,33.336
2024-05-19 18:00:00,30.14
2024-11-19 15:00:00,37.328
2024-07-29 08:00:00,29.768
2024-11-21 04:00:00,37.076
2024-10-13 22:00:00,30.575
2024-02-21 11:00:00,32.554
2024-08-04 15:00:00,27.284
2024-07-27 20:00:00,29.306
2024-10-26 14:00:00,30.148
2024-06-26 00:00:00,32.455
2024-12-03 04:00:00,38.318
2024-08-29 09:00:00,29.47
2024-03-11 23:00:00,34.088
2024-09-17 00:00:00,32.306
2024-02-07 11:00:00,35.726
2024-08-06 23:00:00,33.516
2024-09-15 10:00:00,26.397
2024-03-01 19:00:00,34.281
2024-02-21 06:00:00,33.931
2024-01-16 22:00:00,37.329
2024-05-01 10:00:00,33.336
2024-08-12 22:00:00,32.048
2024-10-15 09:00:00,34.69
2024-01-29 02:00:00,38.202
2024-09-14 13:00:00,29.119
2024-08-03 00:00:00,28.991
2024-01-11 15:00:00,36.396
2024-06-24 15:00:00,30.342
2024-09-11 09:00:00,32.462
2024-06-24 22:00:00,34.035
2024-09-12 00:00:00,34.938
2024-10-25 17:00:00,33.443
2024-09-22 10:00:00,29.117
2024-03-13 15:00:00,32.692
2024-07-31 18:00:00,32.765
2024-09-25 09:00:00,30.013
2024-09-15 02:00:00,31.423
2024-06-30 21:00:00,30.515
2024-03-03 14:00:00,29.115
2024-10-23 14:00:00,34.225
2024-12-16 23:00:00,38.254
2024-08-20 22:00:00,34.06
2024-02-28 11:00:00,33.149
2024-09-28 08:00:00,28.28
2024-10-10 07:00:00,32.964
2024-11-19 17:00:00,35.718
2024-07-21 06:00:00,26.47
2024-10-24 04:00:00,35.437
2024-12-25 05:00:00,38.609
2024-03-30 05:00:00,28.152
2024-03-19 03:00:00,32.826
2024-06-24 00:00:00,33.969
2024-09-13 09:00:00,29.146
2024-11-21 06:00:00,36.688
2024-11-10 16:00:00,31.32
2024-11-22 23:00:00,36.641
2024-01-27 15:00:00,32.297
2024-02-17 07:00:00,30.352
2024-10-17 07:00:00,34.56
2024-01-06 05:00:00,33.915
2024-06-10 17:00:00,30.423
2024-07-29 03:00:00,32.231
2024-12-19 15:00:00,36.733
2024-02-03 00:00:00,32.638
2024-10-09 04:00:00,35.208
2024-09-01 23:00:00,30.476
2024-06-27 16:00:00,33.533
2024-06-25 04:00:00,30.965
2024-03-16 02:00:00,30.322
2024-05-21 15:00:00,29.671
2024-04-27 11:00:00,28.251
2024-10-01 08:00:00,31.512
2024-03-25 01:00:00,31.755
2024-10-06 00:00:00,31.011
2024-04-04 14:00:00,32.754
2024-11-24 14:00:00,32.092
2024-03-29 03:00:00,32.665
2024-09-08 18:00:00,26.724
2024-08-11 12:00:00,27.944
2024-02-04 20:00:00,32.174
2024-01-01 03:00:00,36.406
2024-03-22 09:00:00,31.527
2024-08-28 21:00:00,32.967
2024-11-05 19:00:00,35.433
2024-04-22 06:00:00,32.505
2024-09-09 10:00:00,32.121
2024-10-31 19:00:00,30.682
2024-01-08 11:00:00,33.984
2024-10-12 21:00:00,31.244
2024-08-23 20:00:00,30.5
2024-06-11 08:00:00,30.317
2024-12-27 15:00:00,37.545
2024-10-12 15:00:00,28.923
2024-06-02 17:00:00,29.327
2024-05-26 12:00:00,28.074
2024-01-19 11:00:00,36.59
2024-07-04 21:00:00,34.867
2024-02-08 17:00:00,33.119
2024-08-29 10:00:00,29.475
2024-04-14 01:00:00,30.218
2024-09-02 11:00:00,30.2
2024-03-12 06:00:00,32.795
2024-04-10 21:00:00,33.534
2024-06-24 04:00:00,31.867
2024-07-20 19:00:00,30.425
2024-05-29 21:00:00,32.763
2024-12-13 01:00:00,38.359
2024-11-14 23:00:00,35.443
2024-02-05 11:00:00,33.927
2024-09-24 01:00:00,34.169
2024-09-16 02:00:00,31.001
2024-05-13 14:00:00,29.912
2024-03-12 19:00:00,32.972
2024-03-10 19:00:00,30.921
2024-01-27 13:00:00,31.276
2024-01-06 17:00:00,33.218
2024-10-02 08:00:00,32.73
2024-03-24 06:00:00,28.788
2024-11-19 13:00:00,35.718
2024-07-06 18:00:00,31.35
2024-03-07 08:00:00,33.91
2024-07-25 17:00:00,32.398
2024-10-31 12:00:00,36.579
2024-11-26 14:00:00,34.806
2024-11-16 15:00:00,28.641
2024-11-16 06:00:00,35.585
2024-08-29 02:00:00,33.514
2024-08-23 04:00:00,30.894
2024-06-08 07:00:00,27.224
2024-02-08 01:00:00,35.708
2024-07-28 10:00:00,28.126
2024-01-09 22:00:00,36.028
2024-08-25 18:00:00,29.57
2024-07-12 17:00:00,32.801
2024-07-22 09:00:00,30.302
2024-12-02 22:00:00,38.069
2024-08-10 06:00:00,28.364
2024-12-26 16:00:00,37.615
2024-12-03 15:00:00,38.006
2024-04-01 12:00:00,30.913
2024-05-31 09:00:00,30.05
2024-06-06 06:00:00,31.046
2024-09-06 18:00:00,33.433
2024-03-06 02:00:00,34.585
2024-08-16 06:00:00,32.314
2024-02-04 05:00:00,32.427
2024-09-07 16:00:00,28.685
2024-12-13 13:00:00,36.797
2024-05-29 14:00:00,29.572
2024-12-04 22:00:00,38.772
2024-01-09 05:00:00,37.185
2024-08-13 17:00:00,31.736
2024-03-22 05:00:00,32.567
2024-11-12 04:00:00,35.698
2024-03-02 12:00:00,31.355
2024-12-13 22:00:00,37.955
2024-02-07 22:00:00,33.899
2024-08-02 15:00:00,30.495
2024-09-28 18:00:00,29.906
2024-06-13 16:00:00,32.425
2024-01-03 20:00:00,35.105
2024-12-09 21:00:00,36.167
2024-09-19 19:00:00,33.449
2024-11-03 22:00:00,29.524
2024-09-16 17:00:00,32.185
2024-02-24 20:00:00,29.86
2024-02-03 07:00:00,34.36
2024-02-26 00:00:00,33.718
2024-05-07 11:00:00,29.504
2024-05-16 19:00:00,32.796
2024-06-29 19:00:00,29.484
2024-10-15 23:00:00,35.631
2024-12-28 14:00:00,34.751
2024-01-10 06:00:00,36.297
2024-02-12 06:00:00,34.333
2024-08-20 01:00:00,32.393
2024-01-21 12:00:00,33.144
2024-10-19 15:00:00,28.374
2024-08-25 19:00:00,28.728
2024-08-25 21:00:00,31.485
2024-11-15 12:00:00,35.991
2024-06-16 07:00:00,26.707
2024-08-06 12:00:00,28.955
2024-07-23 01:00:00,32.95
2024-02-18 11:00:00,33.386
2024-03-28 09:00:00,30.502
2024-09-16 06:00:00,29.905
2024-12-10 04:00:00,37.826
2024-02-17 06:00:00,35.199
2024-08-14 12:00:00,30.974
2024-05-10 07:00:00,32.009
2024-05-04 02:00:00,30.047
2024-04-13 06:00:00,29.88
2024-01-08 13:00:00,36.365
2024-08-18 03:00:00,30.072
2024-02-01 04:00:00,36.447
2024-10-24 20:00:00,33.351
2024-04-29 01:00:00,33.489
2024-10-17 18:00:00,32.912
2024-11-24 02:00:00,32.761
2024-03-24 12:00:00,29.124
2024-12-22 07:00:00,35.774
2024-08-15 01:00:00,33.234
2024-05-12 20:00:00,31.481
2024-06-27 10:00:00,30.141
2024-12-10 00:00:00,35.565
2024-07-16 11:00:00,29.237
2024-01-11 20:00:00,36.419
2024-06-28 08:00:00,28.44
2024-03-07 19:00:00,33.553
2024-05-19 14:00:00,27.923
2024-03-13 18:00:00,33.224
2024-05-09 15:00:00,32.237
2024-09-02 16:00:00,31.711
2024-10-11 06:00:00,35.298
2024-10-27 04:00:00,34.355
2024-07-04 12:00:00,31.711
2024-03-10 04:00:00,29.809
2024-10-18 14:00:00,32.779
2024-05-11 00:00:00,31.75
2024-02-06 20:00:00,34.459
2024-01-17 12:00:00,36.798
2024-06-12 13:00:00,29.944
2024-08-16 15:00:00,29.797
2024-04-04 15:00:00,33.2
2024-09-02 22:00:00,34.121
2024-02-13 13:00:00,31.572
2024-05-31 04:00:00,30.077
2024-09-04 09:00:00,30.754
2024-09-18 03:00:00,31.653
2024-08-12 16:00:00,31.851
2024-10-15 04:00:00,34.815
2024-06-02 18:00:00,29.604
2024-03-21 10:00:00,29.902
2024-08-01 06:00:00,32.261
2024-11-15 01:00:00,37.214
2024-10-28 10:00:00,34.445
2024-11-05 14:00:00,34.578
2024-09-25 18:00:00,33.68
2024-03-20 11:00:00,32.606
2024-03-04 16:00:00,31.321
2024-05-16 08:00:00,30.581
2024-05-01 03:00:00,32.42
2024-04-15 12:00:00,31.058
2024-09-21 23:00:00,30.046
2024-02-03 08:00:00,31.822
2024-05-02 11:00:00,30.169
2024-10-04 13:00:00,33.786
2024-06-04 13:00:00,28.92
2024-10-14 12:00:00,32.759
2024-01-03 09:00:00,39.092
2024-07-05 18:00:00,31.827
2024-03-08 08:00:00,33.407
2024-11-02 02:00:00,32.465
2024-04-10 01:00:00,32.166
2024-08-03 17:00:00,28.376
2024-01-28 19:00:00,31.971
2024-12-30 02:00:00,36.019
2024-08-23 17:00:00,32.026
2024-12-21 10:00:00,36.651
2024-03-04 06:00:00,34.404
2024-07-25 05:00:00,31.349
2024-03-20 03:00:00,34.701
2024-12-06 16:00:00,34.501
2024-09-13 03:00:00,33.848
2024-09-05 00:00:00,33.036
2024-03-11 07:00:00,31.957
2024-11-02 00:00:00,30.9
2024-07-18 16:00:00,31.846
2024-02-14 00:00:00,35.479
2024-11-30 21:00:00,34.897
2024-03-03 16:00:00,28.83
2024-08-13 11:00:00,31.675
2024-06-12 12:00:00,30.394
2024-07-19 09:00:00,29.996
2024-08-01 14:00:00,30.83
2024-06-10 18:00:00,31.9
2024-02-14 22:00:00,33.193
2024-05-27 16:00:00,33.727
2024-11-02 06:00:00,32.147
2024-12-12 11:00:00,36.644
2024-01-20 01:00:00,34.548
2024-03-24 00:00:00,30.149
2024-05-19 03:00:00,28.872
2024-01-14 06:00:00,33.467
2024-10-24 12:00:00,37.057
2024-09-04 18:00:00,32.361
2024-08-29 18:00:00,30.399
2024-04-21 13:00:00,27.44
2024-06-30 16:00:00,26.857
2024-02-14 21:00:00,32.226
2024-10-09 20:00:00,34.25
2024-12-15 15:00:00,36.462
2024-04-03 11:00:00,31.287
2024-07-01 13:00:00,31.693
2024-03-17 21:00:00,32.038
2024-12-23 05:00:00,35.422
2024-01-09 18:00:00,36.127
2024-11-26 11:00:00,36.342
2024-08-12 11:00:00,30.778
2024-07-07 13:00:00,26.947
2024-08-20 09:00:00,30.504
2024-09-24 16:00:00,30.965
2024-04-17 19:00:00,32.918
2024-01-25 04:00:00,36.136
2024-02-09 00:00:00,34.234
2024-11-03 17:00:00,29.503
2024-06-28 18:00:00,32.285
2024-10-17 03:00:00,35.765
2024-01-01 04:00:00,38.908
2024-01-16 06:00:00,37.338
2024-11-16 05:00:00,35.076
2024-08-22 17:00:00,33.389
2024-07-06 23:00:00,31.965
2024-08-05 19:00:00,32.468
2024-04-16 00:00:00,31.871
2024-01-12 04:00:00,38.764
2024-11-13 21:00:00,33.386
2024-12-13 12:00:00,37.687
2024-08-15 23:00:00,31.852
2024-11-02 15:00:00,31.023
2024-01-06 06:00:00,36.637
2024-09-14 23:00:00,30.426
2024-09-17 22:00:00,33.763
2024-02-04 04:00:00,34.258
2024-08-11 16:00:00,27.319
2024-05-18 03:00:00,28.029
2024-08-26 09:00:00,30.792
2024-08-27 13:00:00,33.01
2024-08-30 17:00:00,30.202
2024-02-26 14:00:00,33.793
2024-11-01 12:00:00,33.009
2024-05-29 09:00:00,30.613
2024-01-21 06:00:00,35.17
2024-10-23 21:00:00,35.784
2024-01-19 08:00:00,38.41
2024-02-24 08:00:00,30.505
2024-05-14 00:00:00,32.243
2024-01-22 02:00:00,36.61
2024-04-24 19:00:00,32.845
2024-06-24 09:00:00,29.07
2024-11-16 09:00:00,34.747
2024-02-03 02:00:00,32.038
2024-06-16 15:00:00,29.452
2024-09-15 12:00:00,28.586
2024-03-13 10:00:00,32.807
2024-07-09 07:00:00,31.469
2024-07-15 22:00:00,33.664
2024-07-25 23:00:00,32.837
2024-02-06 12:00:00,33.688
2024-06-19 16:00:00,31.923
2024-09-12 13:00:00,29.963
2024-10-22 01:00:00,35.193
2024-08-29 05:00:00,31.707
2024-01-16 04:00:00,36.24
2024-11-19 12:00:00,32.449
2024-02-12 01:00:00,35.379
2024-03-20 19:00:00,33.313
2024-04-09 13:00:00,31.494
2024-04-24 00:00:00,31.836
2024-01-12 14:00:00,35.059
2024-06-14 04:00:00,30.551
2024-12-09 01:00:00,37.634
2024-07-06 16:00:00,29.237
2024-02-03 16:00:00,29.968
2024-06-29 21:00:00,30.403
2024-05-24 14:00:00,31.525
2024-07-18 05:00:00,30.322
2024-03-23 23:00:00,30.964
2024-07-30 22:00:00,31.263
2024-01-30 07:00:00,36.9
2024-07-01 03:00:00,32.083
2024-11-22 08:00:00,36.841
2024-04-13 00:00:00,29.886
2024-02-21 22:00:00,34.849
2024-09-10 01:00:00,33.484
2024-05-08 23:00:00,33.109
2024-06-06 23:00:00,32.178
2024-12-30 22:00:00,37.581
2024-02-09 21:00:00,34.767
2024-01-10 17:00:00,35.797
2024-11-06 22:00:00,35.588
2024-02-23 05:00:00,34.385
2024-06-21 08:00:00,30.628
2024-07-11 23:00:00,33.929
2024-07-18 09:00:00,30.09
2024-05-24 19:00:00,33.058
2024-07-01 14:00:00,30.489
2024-05-25 18:00:00,30.442
2024-12-22 06:00:00,36.231
2024-08-02 19:00:00,33.018
2024-01-12 23:00:00,35.913
2024-12-19 02:00:00,38.188
2024-01-15 13:00:00,36.132
2024-03-08 00:00:00,34.421
2024-03-10 10:00:00,29.639
2024-04-19 08:00:00,30.573
2024-07-04 06:00:00,30.08
2024-01-17 19:00:00,33.804
2024-11-11 03:00:00,36.13
2024-12-06 21:00:00,36.984
2024-02-13 02:00:00,35.241
2024-10-27 20:00:00,30.731
2024-02-16 10:00:00,35.219
2024-06-11 20:00:00,33.393
2024-10-09 11:00:00,33.374
2024-03-07 00:00:00,34.702
2024-11-21 10:00:00,37.762
2024-04-22 04:00:00,31.493
2024-10-31 05:00:00,35.41
2024-04-18 02:00:00,33.536
2024-03-14 14:00:00,32.833
2024-09-13 20:00:00,33.34
2024-06-28 03:00:00,29.845
2024-07-02 05:00:00,29.64
2024-02-06 06:00:00,36.532
2024-08-08 16:00:00,31.912
2024-07-16 23:00:00,31.341
2024-11-16 07:00:00,34.082
2024-06-19 04:00:00,31.824
2024-11-07 04:00:00,37.036
2024-02-26 11:00:00,37.106
2024-06-02 20:00:00,30.653
2024-12-22 15:00:00,34.081
2024-10-20 11:00:00,32.065
2024-02-09 04:00:00,37.815
2024-05-30 14:00:00,30.497
2024-07-25 22:00:00,32.17
2024-05-13 12:00:00,31.23
2024-06-29 22:00:00,31.558
2024-01-18 08:00:00,34.61
2024-11-24 21:00:00,33.433
2024-08-30 03:00:00,32.985
2024-03-30 21:00:00,30.032
2024-09-26 00:00:00,34.312
2024-10-15 06:00:00,33.373
2024-09-25 23:00:00,33.927
2024-05-06 03:00:00,32.281
2024-01-01 05:00:00,38.285
2024-03-16 19:00:00,30.485
2024-12-31 04:00:00,39.099
2024-08-27 00:00:00,32.152
2024-05-08 20:00:00,32.564
2024-10-31 02:00:00,36.054
2024-10-21 03:00:00,33.934
2024-11-26 09:00:00,38.419
2024-02-21 04:00:00,35.308
2024-04-18 19:00:00,32.609
2024-11-13 10:00:00,36.811
2024-10-09 14:00:00,32.624
2024-10-22 18:00:00,33.836
2024-05-30 10:00:00,30.941
2024-05-13 15:00:00,30.257
2024-03-03 09:00:00,29.538
2024-11-11 02:00:00,36.681
2024-12-21 17:00:00,30.686
2024-03-18 14:00:00,31.981
2024-02-11 12:00:00,27.778
2024-08-08 04:00:00,31.916
2024-12-30 12:00:00,38.904
2024-05-05 23:00:00,30.867
2024-12-25 19:00:00,38.286
2024-06-09 01:00:00,29.947
2024-01-22 20:00:00,35.923
2024-10-24 11:00:00,34.069
2024-10-13 03:00:00,31.561
2024-10-22 06:00:00,35.075
2024-07-28 00:00:00,29.656
2024-11-07 21:00:00,36.786
2024-05-31 01:00:00,31.171
2024-02-28 20:00:00,34.522
2024-12-06 01:00:00,38.705
2024-07-27 07:00:00,26.376
2024-09-07 20:00:00,29.006
2024-03-03 13:00:00,29.42
2024-12-21 01:00:00,35.806
2024-09-14 19:00:00,31.038
2024-12-28 17:00:00,33.122
2024-06-26 02:00:00,31.82
2024-06-01 17:00:00,29.311
2024-12-01 06:00:00,35.86
2024-01-31 19:00:00,34.858
2024-10-06 03:00:00,31.342
2024-05-16 20:00:00,34.188
2024-01-13 16:00:00,33.374
2024-10-01 22:00:00,34.8
2024-06-04 01:00:00,33.662
2024-03-21 15:00:00,31.816
2024-06-21 12:00:00,30.705
2024-10-13 01:00:00,30.369
2024-01-26 11:00:00,35.667
2024-11-29 13:00:00,35.63
2024-05-03 15:00:00,30.176
2024-09-02 10:00:00,29.023
2024-10-29 18:00:00,32.8
2024-05-17 16:00:00,32.765
2024-02-14 16:00:00,33.011
2024-02-27 19:00:00,34.337
2024-07-24 13:00:00,30.572
2024-02-11 13:00:00,29.641
2024-07-14 08:00:00,26.187
2024-09-30 06:00:00,32.872
2024-11-17 08:00:00,36.124
2024-06-28 06:00:00,31.701
2024-11-25 07:00:00,39.16
2024-07-16 12:00:00,30.837
2024-02-11 01:00:00,32.356
2024-10-12 22:00:00,30.416
2024-01-18 02:00:00,37.157
2024-10-21 20:00:00,33.487
2024-04-24 17:00:00,31.432
2024-05-16 01:00:00,32.429
2024-03-09 05:00:00,29.237
2024-10-17 01:00:00,34.178
2024-11-23 21:00:00,32.017
2024-12-09 03:00:00,36.897
2024-07-04 22:00:00,34.119
2024-06-27 20:00:00,34.185
2024-04-14 10:00:00,27.561
2024-04-29 22:00:00,32.435
2024-12-05 14:00:00,36.429
2024-12-27 06:00:00,37.553
2024-05-12 18:00:00,27.56
2024-01-31 07:00:00,37.768
2024-02-27 06:00:00,32.058
2024-07-09 16:00:00,29.452
2024-11-28 09:00:00,36.371
2024-08-28 16:00:00,30.467
2024-03-24 23:00:00,31.195
2024-09-08 00:00:00,29.716
2024-10-26 11:00:00,28.285
2024-10-19 17:00:00,30.269
2024-07-11 09:00:00,29.405
2024-04-05 04:00:00,33.559
2024-01-29 14:00:00,34.896
2024-03-15 13:00:00,32.047
2024-12-02 11:00:00,36.629
2024-10-29 10:00:00,35.244
2024-05-21 12:00:00,30.66
2024-11-08 11:00:00,35.777
2024-07-10 02:00:00,31.159
2024-08-14 07:00:00,30.322
2024-03-02 06:00:00,29.515
2024-03-15 15:00:00,32.391
2024-02-10 13:00:00,30.947
2024-06-05 17:00:00,32.739
2024-03-05 22:00:00,33.594
2024-07-15 00:00:00,31.169
2024-07-27 03:00:00,28.603
2024-04-15 18:00:00,32.707
2024-02-17 19:00:00,30.591
2024-06-10 19:00:00,32.526
2024-12-16 10:00:00,37.438
2024-05-28 03:00:00,31.702
2024-04-15 20:00:00,33.189
2024-07-10 22:00:00,34.574
2024-03-31 09:00:00,28.24
2024-06-10 11:00:00,31.402
2024-01-27 12:00:00,31.717
2024-11-27 10:00:00,35.893
2024-01-04 09:00:00,36.499
2024-10-02 13:00:00,32.447
2024-12-04 05:00:00,36.742
2024-11-06 13:00:00,33.446
2024-05-04 00:00:00,30.181
2024-01-04 00:00:00,36.608
2024-05-16 21:00:00,35.052
2024-06-10 12:00:00,30.335
2024-06-28 04:00:00,31.042
2024-12-21 22:00:00,34.242
2024-02-21 23:00:00,34.664
2024-04-30 06:00:00,32.353
2024-10-20 18:00:00,30.245
2024-08-30 13:00:00,29.517
2024-08-27 11:00:00,31.662
2024-12-28 00:00:00,32.647
2024-04-01 10:00:00,30.186
2024-02-06 19:00:00,33.059
2024-02-27 16:00:00,32.795
2024-03-06 01:00:00,33.833
2024-06-19 18:00:00,32.584
2024-09-10 00:00:00,32.368
2024-02-01 12:00:00,34.988
2024-09-20 03:00:00,33.41
2024-10-22 21:00:00,31.625
2024-03-21 05:00:00,32.416
2024-08-12 21:00:00,33.181
2024-11-05 18:00:00,33.843
