timestamp,temperature,humidity,wind_speed
2024-12-02 01:00:00,1.693,80.25,2.152
2024-04-26 12:00:00,18.168,59.557,1.256
2024-05-24 22:00:00,28.336,49.026,4.458
2024-11-07 07:00:00,-1.446,83.001,1.673
2024-04-21 10:00:00,13.001,,1.729
2024-12-01 12:00:00,-2.207,85.385,2.466
2024-09-18 08:00:00,7.938,71.191,3.441
2024-02-07 01:00:00,7.091,66.449,1.553
2024-10-17 14:00:00,8.775,70.301,2.043
2024-09-14 02:00:00,11.337,65.852,0.817
2024-08-14 15:00:00,19.812,56.528,3.898
2024-03-20 19:00:00,14.887,48.935,2.532
2024-03-23 22:00:00,17.524,65.274,2.221
2024-01-01 11:00:00,-3.401,78.062,3.321
2024-04-08 20:00:00,20.143,50.57,1.983
2024-04-17 01:00:00,18.176,61.455,5.132
2024-03-07 23:00:00,15.09,67.539,3.729
2024-05-17 16:00:00,26.069,53.334,2.629
2024-02-18 16:00:00,8.967,65.071,3.747
2024-09-24 20:00:00,17.301,61.581,4.417
2024-01-29 17:00:00,6.395,68.854,3.732
2024-07-24 02:00:00,,46.712,4.438
2024-11-25 13:00:00,1.363,79.586,1.885
2024-10-05 07:00:00,3.784,79.271,2.838
2024-09-16 12:00:00,12.009,72.054,3.441
2024-07-08 23:00:00,27.388,44.416,4.282
2024-05-23 06:00:00,16.921,62.321,5.187
2024-03-04 14:00:00,12.129,69.475,5.701
2024-11-28 08:00:00,-5.021,84.534,1.131
2024-09-07 08:00:00,12.412,70.127,2.169
2024-11-13 23:00:00,3.494,68.397,1.944
2024-10-10 15:00:00,9.946,67.465,4.855
2024-07-13 18:00:00,27.956,47.31,0.217
2024-06-05 20:00:00,28.047,41.184,2.407
2024-07-31 03:00:00,18.726,54.81,0.718
2024-07-04 06:00:00,18.57,50.99,4.044
2024-12-15 10:00:00,-0.505,83.564,3.646
2024-02-18 08:00:00,-2.603,79.858,4.106
2024-11-25 16:00:00,2.607,74.675,3.028
2024-12-28 15:00:00,2.336,81.522,5.244
2024-03-24 21:00:00,14.998,54.309,3.779
2024-11-17 18:00:00,5.51,72.839,3.08
2024-12-01 21:00:00,4.691,72.884,0.821
2024-06-20 10:00:00,23.468,51.935,2.5
2024-04-13 06:00:00,10.944,65.714,3.861
2024-10-27 00:00:00,6.868,67.454,3.201
2024-05-14 09:00:00,16.097,58.924,1.887
2024-07-16 19:00:00,24.659,47.315,2.06
2024-02-14 02:00:00,6.178,71.312,3.157
2024-12-14 22:00:00,3.172,72.478,2.869
2024-06-29 09:00:00,19.244,57.273,3.058
2024-07-14 15:00:00,23.606,50.075,1.672
2024-08-03 13:00:00,17.786,59.604,1.676
2024-08-18 07:00:00,14.353,62.501,2.377
2024-09-20 19:00:00,13.109,55.149,2.946
2024-06-09 05:00:00,22.476,50.155,2.63
2024-11-06 08:00:00,1.332,88.116,1.991
2024-04-26 03:00:00,15.768,57.137,0.383
2024-04-14 08:00:00,11.053,63.601,4.568
2024-03-22 06:00:00,5.757,67.474,2.926
2024-09-02 15:00:00,18.21,54.522,5.512
2024-02-06 11:00:00,4.308,81.314,2.155
2024-05-09 22:00:00,26.451,37.621,2.829
2024-04-24 12:00:00,17.496,57.979,1.24
2024-01-29 08:00:00,0.066,86.688,2.365
2024-09-02 07:00:00,,65.824,4.495
2024-08-26 18:00:00,19.926,51.512,1.574
2024-12-14 10:00:00,-5.807,89.808,3.583
2024-03-06 01:00:00,8.826,63.816,4.549
2024-04-16 03:00:00,15.327,61.716,4.043
2024-11-25 19:00:00,4.857,74.882,2.739
2024-08-17 03:00:00,20.213,57.525,2.774
2024-05-02 03:00:00,18.238,50.269,3.304
2024-01-03 12:00:00,-2.503,85.292,4.777
2024-09-25 20:00:00,12.683,67.702,4.005
2024-09-30 01:00:00,9.33,67.424,0.649
2024-02-04 04:00:00,0.675,82.921,0.857
2024-06-07 02:00:00,23.748,45.347,2.429
2024-01-29 09:00:00,-3.129,79.27,3.06
2024-01-31 09:00:00,-2.228,82.933,3.035
2024-07-29 21:00:00,27.047,44.174,2.596
2024-09-01 05:00:00,14.943,73.588,5.051
2024-03-02 03:00:00,8.016,75.622,4.031
2024-02-13 01:00:00,7.231,71.649,4.116
2024-02-09 18:00:00,7.691,71.295,2.139
2024-04-15 01:00:00,23.602,54.241,5.223
2024-07-06 15:00:00,25.283,49.576,3.437
2024-07-20 21:00:00,27.177,37.169,3.124
2024-12-15 17:00:00,2.231,64.545,2.414
2024-11-26 07:00:00,-2.7,86.023,1.734
2024-07-15 13:00:00,23.937,54.466,2.266
2024-03-22 15:00:00,13.85,60.844,5.244
2024-11-27 00:00:00,3.572,75.396,2.66
2024-06-10 18:00:00,23.993,43.809,2.849
2024-08-23 14:00:00,15.71,57.264,1.493
2024-01-02 16:00:00,3.64,79.146,2.63
2024-09-05 15:00:00,18.002,58.886,2.816
2024-11-10 02:00:00,1.247,76.937,0.106
2024-03-30 16:00:00,16.093,61.178,3.44
2024-09-18 15:00:00,13.241,60.845,3.224
2024-08-28 09:00:00,9.555,70.745,3.635
2024-07-23 23:00:00,27.186,43.801,4.753
2024-05-02 07:00:00,18.88,69.587,4.235
2024-11-17 02:00:00,4.585,83.401,3.988
2024-10-23 19:00:00,9.068,64.853,1.589
2024-01-23 03:00:00,-2.0,73.392,4.512
2024-02-20 09:00:00,5.541,73.914,3.311
2024-09-05 14:00:00,16.296,66.197,2.705
2024-05-01 00:00:00,19.209,49.858,3.095
2024-07-27 08:00:00,16.791,58.308,3.202
2024-07-10 14:00:00,24.002,53.051,1.026
2024-03-27 10:00:00,8.867,74.105,2.975
2024-11-22 04:00:00,-0.406,80.926,4.213
2024-02-06 08:00:00,-2.576,85.544,0.0
2024-01-09 09:00:00,-2.133,93.492,3.782
2024-09-03 18:00:00,19.788,56.217,4.184
2024-05-22 16:00:00,21.412,52.932,4.515
2024-12-07 03:00:00,0.347,81.007,2.703
2024-10-25 17:00:00,7.844,72.878,2.654
2024-04-28 02:00:00,19.026,56.539,4.147
2024-07-21 18:00:00,26.06,46.768,4.071
2024-05-01 06:00:00,15.512,59.991,2.266
2024-07-07 21:00:00,25.727,44.583,2.982
2024-06-17 06:00:00,20.487,57.714,4.176
2024-02-19 07:00:00,-0.616,80.093,2.909
2024-10-21 02:00:00,9.147,70.287,1.843
2024-01-24 12:00:00,2.304,83.759,6.684
2024-08-04 18:00:00,24.2,47.929,2.994
2024-05-28 01:00:00,28.687,51.305,2.448
2024-08-06 03:00:00,22.857,56.326,1.886
2024-09-27 15:00:00,11.972,66.078,3.483
2024-09-08 10:00:00,8.125,70.202,2.793
2024-05-16 07:00:00,16.539,61.218,1.63
2024-09-15 08:00:00,7.728,65.481,1.475
2024-12-10 21:00:00,5.406,74.368,3.608
2024-03-21 00:00:00,10.644,63.094,2.604
2024-02-21 05:00:00,7.588,75.746,1.837
2024-08-06 06:00:00,17.029,58.165,2.396
2024-01-11 09:00:00,-2.265,81.921,1.714
2024-06-22 14:00:00,23.451,52.632,2.198
2024-11-15 13:00:00,0.859,76.845,4.298
2024-01-19 14:00:00,2.25,77.801,2.386
2024-06-11 09:00:00,21.294,58.503,4.708
2024-09-01 01:00:00,15.663,59.379,4.663
2024-12-19 12:00:00,,87.176,1.114
2024-03-14 08:00:00,9.715,73.477,2.469
2024-02-18 01:00:00,4.55,73.993,3.087
2024-12-11 15:00:00,2.991,80.254,3.986
2024-02-12 11:00:00,2.798,75.515,3.618
2024-08-26 23:00:00,19.045,57.194,2.29
2024-06-22 23:00:00,27.7,39.275,1.324
2024-03-02 11:00:00,6.679,75.099,3.797
2024-09-27 07:00:00,3.854,75.053,1.801
2024-04-09 01:00:00,14.699,53.977,2.739
2024-07-07 12:00:00,23.568,60.674,2.767
2024-03-19 01:00:00,14.232,59.641,2.406
2024-02-09 19:00:00,10.25,68.428,2.671
2024-04-29 02:00:00,21.749,61.507,3.668
2024-11-06 10:00:00,-1.183,78.214,3.314
2024-08-02 23:00:00,21.549,46.307,1.33
2024-10-19 16:00:00,10.032,72.068,0.376
2024-05-18 11:00:00,19.834,65.981,2.295
2024-09-28 09:00:00,5.632,75.555,0.751
2024-04-06 15:00:00,14.517,59.549,0.841
2024-08-17 16:00:00,21.516,51.651,3.463
2024-09-30 10:00:00,5.828,73.911,2.21
2024-07-27 13:00:00,18.225,53.951,3.693
2024-12-12 07:00:00,1.074,77.501,5.259
2024-10-20 15:00:00,6.675,76.399,0.531
2024-06-16 21:00:00,29.289,45.204,4.006
2024-12-05 19:00:00,3.503,70.554,2.227
2024-07-13 03:00:00,20.532,54.665,0.0
2024-11-02 23:00:00,5.664,74.356,5.378
2024-12-03 04:00:00,-1.748,78.74,1.795
2024-08-11 11:00:00,14.885,71.0,4.477
2024-10-06 09:00:00,2.482,77.625,2.054
2024-06-13 02:00:00,23.302,46.241,4.688
2024-03-31 17:00:00,17.42,51.457,1.946
2024-07-03 12:00:00,21.85,54.939,3.041
2024-11-01 03:00:00,3.236,80.422,5.742
2024-10-17 15:00:00,7.425,73.57,2.67
2024-04-04 21:00:00,16.86,50.952,1.029
2024-04-22 01:00:00,20.594,54.213,3.301
2024-09-14 15:00:00,17.479,72.561,1.151
2024-04-06 06:00:00,11.42,65.212,1.628
2024-08-31 09:00:00,9.74,77.01,4.953
2024-09-22 05:00:00,11.666,69.925,4.223
2024-11-16 20:00:00,7.462,66.662,3.998
2024-04-28 11:00:00,14.534,58.818,2.298
2024-07-29 05:00:00,20.398,53.76,2.552
2024-04-04 06:00:00,13.825,73.92,2.212
2024-04-28 10:00:00,18.659,59.643,3.314
2024-05-05 03:00:00,22.902,60.842,4.08
2024-06-02 15:00:00,24.987,44.399,1.348
2024-08-06 12:00:00,19.919,61.747,1.939
2024-08-05 22:00:00,27.037,46.308,2.635
2024-07-03 03:00:00,18.637,52.915,5.109
2024-12-23 02:00:00,-1.265,87.429,2.156
2024-07-26 13:00:00,22.239,50.402,4.198
2024-08-02 07:00:00,16.158,53.391,0.691
2024-11-02 09:00:00,1.939,82.406,2.752
2024-01-05 22:00:00,5.988,68.582,4.045
2024-08-15 16:00:00,17.174,54.555,3.113
2024-06-13 01:00:00,22.567,47.165,4.989
2024-11-07 06:00:00,1.211,79.429,2.829
2024-02-12 09:00:00,0.129,83.661,3.32
2024-06-16 03:00:00,20.416,52.192,3.756
2024-12-19 21:00:00,2.864,67.019,1.407
2024-07-01 01:00:00,25.193,53.461,4.369
2024-08-13 22:00:00,24.184,44.569,4.775
2024-06-26 04:00:00,22.296,61.552,2.587
2024-02-10 13:00:00,2.325,74.418,3.772
2024-10-01 22:00:00,9.724,54.097,1.303
2024-02-12 15:00:00,9.755,75.756,2.685
2024-07-10 12:00:00,20.743,58.255,1.316
2024-10-03 12:00:00,7.724,75.595,1.216
2024-06-05 06:00:00,19.122,54.565,1.706
2024-01-20 02:00:00,0.698,77.827,3.234
2024-08-05 05:00:00,18.21,58.715,2.174
2024-12-21 17:00:00,5.893,79.864,2.526
2024-02-09 11:00:00,0.301,84.815,3.749
2024-09-10 02:00:00,16.823,59.351,1.813
2024-04-24 03:00:00,19.302,54.907,0.0
2024-06-09 20:00:00,27.0,43.47,3.809
2024-03-16 16:00:00,9.301,66.787,2.373
2024-03-30 00:00:00,16.239,64.932,3.094
2024-02-29 09:00:00,0.547,75.035,2.17
2024-04-02 02:00:00,12.412,56.421,1.464
2024-04-16 08:00:00,16.746,67.195,3.551
2024-04-19 10:00:00,16.987,61.953,4.377
2024-11-12 22:00:00,4.171,67.051,1.512
2024-12-19 15:00:00,-0.737,79.14,1.672
2024-12-06 13:00:00,-2.159,83.67,2.518
2024-12-17 03:00:00,-2.66,81.814,1.922
2024-10-23 18:00:00,7.889,71.927,1.473
2024-05-08 20:00:00,24.794,45.016,4.401
2024-12-10 22:00:00,2.044,70.844,5.708
2024-08-13 01:00:00,19.374,,4.825
2024-12-01 10:00:00,-4.853,88.743,0.884
2024-02-20 05:00:00,3.5,74.755,2.073
2024-01-05 07:00:00,-4.841,86.631,5.297
2024-07-24 23:00:00,23.434,48.509,6.773
2024-08-29 11:00:00,,60.841,2.174
2024-08-29 19:00:00,23.285,50.184,3.6
2024-05-18 08:00:00,18.551,62.108,2.854
2024-07-12 11:00:00,22.763,52.563,1.419
2024-11-01 10:00:00,5.664,88.274,3.712
2024-09-06 03:00:00,14.402,61.918,2.201
2024-10-07 13:00:00,5.983,74.515,3.467
2024-04-19 03:00:00,19.511,55.343,3.63
2024-09-26 12:00:00,9.41,72.856,2.053
2024-02-23 21:00:00,12.18,59.451,2.429
2024-02-15 09:00:00,1.154,86.577,4.82
2024-07-13 08:00:00,20.304,59.811,1.214
2024-03-14 14:00:00,14.67,63.789,2.92
2024-01-11 16:00:00,5.15,75.78,3.414
2024-05-26 20:00:00,25.922,45.495,3.351
2024-03-27 00:00:00,15.92,58.068,4.947
2024-03-04 13:00:00,9.661,74.005,2.553
2024-07-15 19:00:00,26.158,43.08,1.138
2024-04-10 04:00:00,17.256,66.997,2.759
2024-11-06 02:00:00,3.269,83.398,2.084
2024-01-08 23:00:00,5.023,69.873,3.837
2024-06-04 13:00:00,22.815,61.012,2.116
2024-10-29 08:00:00,0.146,83.389,5.009
2024-12-21 16:00:00,3.158,74.837,1.721
2024-12-17 06:00:00,-4.838,96.858,0.836
2024-05-07 08:00:00,15.825,64.361,3.719
2024-03-17 10:00:00,6.814,77.828,1.157
2024-05-30 03:00:00,22.244,47.345,3.683
2024-05-25 23:00:00,25.805,40.067,6.365
2024-10-23 07:00:00,1.715,78.703,1.964
2024-05-29 17:00:00,23.371,38.033,2.855
2024-02-18 09:00:00,6.156,73.229,2.147
2024-08-31 05:00:00,15.529,74.89,3.706
2024-08-12 14:00:00,17.961,49.623,4.167
2024-11-06 00:00:00,8.282,74.791,2.053
2024-11-22 02:00:00,1.144,87.364,4.814
2024-08-16 23:00:00,,52.266,2.619
2024-07-14 01:00:00,22.925,54.541,0.944
2024-12-11 03:00:00,-6.226,82.797,3.468
2024-05-05 17:00:00,18.27,48.805,5.519
2024-03-24 14:00:00,12.828,62.933,3.814
2024-09-21 04:00:00,7.817,69.411,5.475
2024-08-21 21:00:00,21.685,45.737,1.671
2024-01-29 16:00:00,6.047,65.108,3.334
2024-05-17 12:00:00,20.697,,2.755
2024-07-02 21:00:00,23.079,45.106,4.45
2024-10-17 21:00:00,12.567,66.076,2.691
2024-10-17 05:00:00,4.485,75.487,1.658
2024-02-23 22:00:00,10.418,65.999,0.712
2024-10-17 17:00:00,10.979,65.215,2.871
2024-07-01 03:00:00,21.737,55.513,3.893
2024-04-28 08:00:00,15.997,72.379,3.876
2024-10-04 23:00:00,10.466,69.851,3.624
2024-08-27 12:00:00,14.5,66.933,3.245
2024-02-26 10:00:00,2.87,81.785,0.662
2024-11-21 13:00:00,-0.409,75.476,4.949
2024-08-26 03:00:00,14.921,63.871,2.468
2024-04-13 04:00:00,14.402,60.765,3.776
2024-07-30 13:00:00,21.998,61.778,1.627
2024-11-22 08:00:00,-1.595,87.542,5.045
2024-03-22 02:00:00,13.092,58.202,4.428
2024-03-30 06:00:00,10.903,66.274,2.436
2024-02-08 08:00:00,2.149,84.899,2.434
2024-03-25 16:00:00,15.889,60.095,4.288
2024-09-17 15:00:00,9.376,62.605,3.055
2024-07-20 13:00:00,19.957,55.461,3.263
2024-10-16 16:00:00,5.892,69.571,1.938
2024-03-30 15:00:00,18.081,56.079,3.284
2024-11-08 04:00:00,-0.251,79.795,2.027
2024-05-20 03:00:00,18.934,57.317,4.076
2024-06-28 04:00:00,21.102,53.669,1.065
2024-02-06 23:00:00,6.088,71.013,2.188
2024-03-05 11:00:00,6.651,72.357,4.157
2024-05-24 10:00:00,18.59,62.138,5.528
2024-01-24 06:00:00,-0.612,89.837,4.13
2024-03-29 12:00:00,11.892,64.513,3.798
2024-09-14 07:00:00,8.591,72.696,3.353
2024-06-30 22:00:00,26.313,46.496,4.402
2024-10-15 19:00:00,12.113,60.583,4.06
2024-02-18 15:00:00,7.946,71.469,2.898
2024-03-20 16:00:00,15.148,66.512,1.528
2024-02-23 19:00:00,15.158,62.523,1.319
2024-12-14 04:00:00,-2.062,87.975,3.909
2024-07-16 01:00:00,23.82,50.846,2.356
2024-09-18 09:00:00,6.292,64.298,4.556
2024-04-24 10:00:00,15.771,58.555,1.976
2024-05-06 21:00:00,20.858,46.91,3.83
2024-02-07 11:00:00,-0.239,77.479,1.777
2024-01-11 08:00:00,0.047,88.87,2.153
2024-11-03 13:00:00,3.209,66.519,4.264
2024-12-13 17:00:00,,64.005,4.123
2024-04-17 08:00:00,16.198,71.365,4.432
2024-12-31 19:00:00,3.821,81.633,4.452
2024-02-05 15:00:00,3.763,72.272,1.281
2024-09-06 21:00:00,16.235,51.979,2.913
2024-05-18 02:00:00,21.547,55.089,4.01
2024-08-16 14:00:00,18.784,56.096,3.015
2024-06-13 05:00:00,23.317,59.725,3.981
2024-10-27 04:00:00,-0.522,79.327,3.474
2024-05-31 04:00:00,18.57,55.78,0.768
2024-10-26 08:00:00,0.858,79.968,3.098
2024-06-25 04:00:00,22.439,49.066,1.419
2024-01-09 16:00:00,3.649,74.479,3.883
2024-03-05 03:00:00,2.73,69.799,
2024-07-02 20:00:00,25.807,47.743,4.643
2024-10-21 13:00:00,0.851,71.016,0.421
2024-05-19 03:00:00,,52.964,3.055
2024-05-27 20:00:00,25.051,45.211,4.367
2024-02-22 15:00:00,5.999,70.492,1.14
2024-08-08 06:00:00,14.207,61.655,4.099
2024-12-15 00:00:00,-0.431,80.99,3.354
2024-03-27 16:00:00,15.443,58.997,4.841
2024-04-22 21:00:00,25.134,54.394,1.249
2024-07-31 06:00:00,17.361,61.845,2.461
2024-12-25 05:00:00,-1.512,88.212,2.779
2024-08-26 14:00:00,12.748,55.934,2.402
2024-08-16 00:00:00,19.871,56.186,3.227
2024-08-28 19:00:00,21.461,50.832,2.937
2024-10-04 20:00:00,13.53,59.96,2.288
2024-02-11 10:00:00,-0.569,84.403,2.421
2024-10-11 02:00:00,7.463,79.236,4.2
2024-09-01 16:00:00,18.209,57.407,5.41
2024-12-05 10:00:00,-2.0,87.897,2.976
2024-04-28 22:00:00,25.121,47.903,2.92
2024-01-24 07:00:00,-2.479,86.829,3.672
2024-04-01 20:00:00,16.74,56.423,0.97
2024-07-15 11:00:00,19.944,56.296,1.14
2024-05-16 17:00:00,24.857,47.523,2.201
2024-11-15 06:00:00,-2.706,86.603,3.906
2024-11-12 23:00:00,4.003,73.046,0.0
2024-05-15 08:00:00,18.27,60.181,2.687
2024-03-18 04:00:00,7.438,66.344,1.107
2024-03-09 17:00:00,17.231,61.975,1.632
2024-12-20 21:00:00,6.186,68.235,1.961
2024-04-08 19:00:00,18.732,56.905,2.739
2024-09-14 12:00:00,12.664,68.233,2.741
2024-01-17 21:00:00,6.376,76.975,2.979
2024-08-27 17:00:00,16.92,50.004,2.854
2024-10-22 03:00:00,3.248,75.606,1.766
2024-03-20 02:00:00,13.01,64.281,3.741
2024-03-20 12:00:00,7.851,73.274,3.963
2024-11-26 03:00:00,2.194,77.618,4.143
2024-02-17 23:00:00,4.671,67.689,3.353
2024-03-06 20:00:00,13.497,56.8,3.241
2024-08-07 11:00:00,16.202,57.257,2.515
2024-08-27 21:00:00,19.8,57.051,3.706
2024-12-15 12:00:00,-3.036,79.255,4.458
2024-02-27 11:00:00,8.022,75.794,2.089
2024-11-23 06:00:00,-4.106,81.949,5.67
2024-10-23 01:00:00,5.622,78.009,1.374
2024-07-30 14:00:00,21.769,50.117,0.758
2024-10-24 06:00:00,0.948,78.188,2.943
2024-07-30 02:00:00,21.223,49.897,2.695
2024-06-04 17:00:00,26.13,42.758,0.58
2024-03-26 20:00:00,18.769,53.929,3.722
2024-10-28 05:00:00,2.818,77.798,4.371
2024-06-14 14:00:00,24.591,52.408,3.602
2024-01-04 15:00:00,2.038,77.743,4.718
2024-07-01 13:00:00,23.037,49.113,3.424
2024-08-26 19:00:00,20.664,52.978,3.598
2024-04-02 03:00:00,14.716,64.707,1.857
2024-06-18 16:00:00,23.23,48.877,3.905
2024-02-22 13:00:00,5.723,74.275,2.016
2024-04-18 20:00:00,21.382,50.292,2.291
2024-10-06 08:00:00,3.991,78.515,4.973
2024-03-14 23:00:00,11.215,66.344,2.585
2024-08-08 22:00:00,24.87,53.735,3.967
2024-01-15 19:00:00,3.264,73.952,0.985
2024-08-29 20:00:00,22.266,48.037,4.411
2024-03-29 08:00:00,14.194,70.355,3.746
2024-08-30 21:00:00,22.268,52.504,4.601
2024-12-22 14:00:00,-0.15,77.215,0.917
2024-01-06 17:00:00,2.774,75.258,5.003
2024-08-02 01:00:00,23.102,53.281,2.437
2024-02-23 05:00:00,4.686,78.102,1.793
2024-09-14 00:00:00,14.637,62.641,0.534
2024-11-01 02:00:00,3.011,75.477,3.856
2024-12-04 18:00:00,3.357,73.573,1.369
2024-09-18 02:00:00,12.235,64.386,4.071
2024-12-02 16:00:00,1.24,72.933,2.052
2024-06-08 05:00:00,21.432,57.398,3.586
2024-10-07 15:00:00,10.195,68.392,3.711
2024-09-29 07:00:00,7.456,75.214,2.251
2024-10-06 15:00:00,12.046,70.56,2.524
2024-02-17 11:00:00,4.153,82.696,2.532
2024-03-17 15:00:00,12.041,69.115,0.711
2024-11-09 02:00:00,0.582,70.223,0.671
2024-02-22 01:00:00,4.856,67.488,2.169
2024-02-27 21:00:00,10.071,64.244,1.787
2024-08-15 17:00:00,21.505,54.12,4.187
2024-10-02 14:00:00,10.618,64.766,2.339
2024-06-11 19:00:00,25.211,42.941,5.021
2024-07-03 01:00:00,21.191,54.19,5.433
2024-03-13 16:00:00,10.888,67.325,0.585
2024-06-05 04:00:00,24.213,55.529,2.532
2024-07-05 23:00:00,25.35,44.165,2.804
2024-12-09 08:00:00,-3.448,85.772,4.289
2024-08-29 21:00:00,20.257,52.749,3.569
2024-11-24 20:00:00,2.923,67.205,4.653
2024-02-25 18:00:00,9.948,66.891,0.452
2024-12-28 14:00:00,-2.446,78.403,5.005
2024-02-20 08:00:00,-0.269,82.83,2.002
2024-07-27 15:00:00,23.467,52.75,5.056
2024-12-12 09:00:00,-5.315,88.625,4.627
2024-10-18 01:00:00,6.201,69.409,2.077
2024-06-11 16:00:00,28.786,50.84,4.133
2024-07-26 22:00:00,21.363,45.323,4.304
2024-12-17 05:00:00,-3.782,88.262,2.883
2024-05-02 01:00:00,22.902,53.985,3.968
2024-07-11 04:00:00,23.764,56.169,0.756
2024-09-08 17:00:00,19.179,58.456,3.092
2024-02-29 05:00:00,7.052,80.506,1.881
2024-06-11 11:00:00,21.734,49.499,4.194
2024-06-17 07:00:00,18.887,60.308,3.742
2024-11-18 19:00:00,6.034,75.348,3.238
2024-07-28 21:00:00,24.055,52.188,2.933
2024-11-07 15:00:00,3.367,73.887,3.55
2024-07-01 10:00:00,20.823,57.976,4.837
2024-02-21 06:00:00,1.97,82.173,0.786
2024-04-22 00:00:00,21.818,48.279,2.07
2024-01-20 17:00:00,6.984,67.841,1.172
2024-10-21 23:00:00,,59.267,0.52
2024-08-28 00:00:00,18.394,60.306,5.035
2024-02-16 21:00:00,7.344,70.999,3.347
2024-08-25 15:00:00,16.861,62.898,1.06
2024-05-12 22:00:00,24.218,43.554,2.863
2024-06-11 01:00:00,26.444,47.391,4.482
2024-12-01 02:00:00,-2.04,74.512,0.804
2024-01-28 21:00:00,8.465,69.897,5.292
2024-05-26 09:00:00,15.96,56.47,4.033
2024-02-21 08:00:00,2.278,75.658,1.892
2024-09-12 13:00:00,12.367,72.826,0.996
2024-09-01 06:00:00,11.494,71.592,5.452
2024-11-06 12:00:00,-0.809,80.313,2.495
2024-04-07 21:00:00,18.817,57.349,1.485
2024-12-10 09:00:00,-4.08,89.199,3.951
2024-09-12 11:00:00,9.526,64.029,2.055
2024-05-10 08:00:00,17.364,60.919,0.896
2024-07-08 04:00:00,19.508,57.036,2.254
2024-08-09 13:00:00,18.272,55.755,3.822
2024-07-05 19:00:00,28.421,45.892,4.417
2024-01-29 05:00:00,3.093,82.036,3.853
2024-08-22 18:00:00,19.526,55.116,1.811
2024-08-04 05:00:00,20.755,57.5,2.443
2024-04-10 17:00:00,19.686,48.231,2.728
2024-05-19 02:00:00,23.21,53.259,3.178
2024-11-30 02:00:00,4.437,79.421,2.796
2024-09-09 07:00:00,12.79,73.509,2.206
2024-07-21 22:00:00,31.254,47.149,5.622
2024-03-11 23:00:00,14.974,65.507,3.837
2024-04-12 18:00:00,18.718,57.42,4.796
2024-11-27 10:00:00,-0.199,92.196,1.354
2024-09-11 14:00:00,15.419,60.068,0.15
2024-02-14 11:00:00,4.461,78.532,4.091
2024-08-04 19:00:00,25.718,51.12,1.997
2024-09-22 01:00:00,14.337,59.911,4.378
2024-01-11 13:00:00,1.693,86.371,0.494
2024-05-24 00:00:00,26.755,43.159,3.629
2024-04-03 08:00:00,11.055,69.917,2.405
2024-07-16 20:00:00,25.187,50.401,2.923
2024-05-19 00:00:00,21.847,51.901,3.344
2024-03-27 18:00:00,14.308,56.979,4.728
2024-05-26 10:00:00,20.288,55.102,5.433
2024-06-25 08:00:00,18.842,51.105,1.394
2024-10-01 05:00:00,7.05,71.691,1.041
2024-01-10 21:00:00,4.993,77.712,2.186
2024-08-24 01:00:00,15.55,61.083,2.694
2024-03-19 09:00:00,10.838,72.955,2.41
2024-03-07 21:00:00,11.485,62.918,4.821
2024-04-06 08:00:00,11.876,63.444,1.787
2024-05-26 05:00:00,19.181,63.353,4.474
2024-05-17 11:00:00,21.306,57.816,2.834
2024-05-02 09:00:00,15.816,58.598,4.249
2024-10-03 16:00:00,,65.383,1.598
2024-11-21 23:00:00,4.683,74.998,4.589
2024-05-11 00:00:00,24.142,46.851,1.555
2024-10-12 02:00:00,10.645,69.677,5.174
2024-01-26 02:00:00,3.949,73.838,4.809
2024-02-28 09:00:00,4.858,89.689,1.896
2024-06-27 00:00:00,,44.641,2.956
2024-12-11 21:00:00,3.106,74.657,5.054
2024-04-29 13:00:00,20.802,64.253,1.974
2024-05-14 08:00:00,18.249,59.355,2.017
2024-07-29 08:00:00,19.318,61.47,3.983
2024-05-09 12:00:00,19.911,53.975,2.544
2024-01-15 17:00:00,3.745,77.039,
2024-03-14 02:00:00,11.683,59.27,3.222
2024-07-21 15:00:00,20.856,41.937,5.031
2024-12-10 02:00:00,-0.446,78.704,4.121
2024-09-10 18:00:00,18.555,58.341,2.189
2024-12-13 01:00:00,0.869,75.966,3.991
2024-06-01 04:00:00,22.213,55.971,2.26
2024-03-30 18:00:00,15.251,45.533,3.216
2024-01-20 06:00:00,-3.029,86.343,3.677
2024-05-12 11:00:00,19.591,54.833,1.011
2024-05-04 20:00:00,24.857,46.189,6.117
2024-09-28 10:00:00,6.844,65.173,0.392
2024-09-03 09:00:00,12.031,65.681,4.769
2024-04-12 00:00:00,17.217,55.986,3.142
2024-11-14 11:00:00,-0.731,77.723,2.203
2024-01-25 00:00:00,4.686,78.869,6.572
2024-07-01 08:00:00,15.486,57.979,3.557
2024-03-21 08:00:00,10.188,67.017,3.753
2024-07-23 09:00:00,19.838,63.404,4.891
2024-07-21 17:00:00,22.048,48.968,2.977
2024-02-27 19:00:00,14.238,66.458,1.776
2024-04-18 10:00:00,13.137,68.151,3.673
2024-07-05 07:00:00,22.009,57.34,3.82
2024-12-28 03:00:00,-0.52,92.23,2.834
2024-04-14 03:00:00,16.583,59.426,4.89
2024-01-02 03:00:00,-0.048,83.005,2.61
2024-06-29 11:00:00,18.926,53.45,3.337
2024-02-09 17:00:00,9.802,66.888,3.657
2024-08-08 03:00:00,19.906,53.467,4.302
2024-12-04 08:00:00,-1.563,85.442,2.695
2024-03-24 00:00:00,16.966,53.679,3.814
